"","Compound name","Ions","Chemical_formula","Measured_mass","Caculated_mass","Mass_difference","Reaction_equation","Pathway"
"2933","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","NAD+ + xanthine + H2O  ->  urate + NADH + H+","guanosine nucleotides degradation I"
"2934","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","NAD+ + xanthine + H2O  ->  urate + NADH + H+","guanosine nucleotides degradation II"
"2935","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","NAD+ + xanthine + H2O  ->  urate + NADH + H+","adenosine nucleotides degradation I"
"2936","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","NAD+ + xanthine + H2O  ->  urate + NADH + H+","urate biosynthesis/inosine 5'-phosphate degradation"
"2937","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","guanine + H2O  ->  ammonia + xanthine","guanosine nucleotides degradation II"
"2938","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthosine + H2O  ->  D-ribose + xanthine","guanosine nucleotides degradation I"
"2939","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthosine + H2O  ->  D-ribose + xanthine","adenosine nucleotides degradation I"
"2940","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthosine + phosphate  ->  alpha-D-ribose-1-phosphate + xanthine","urate biosynthesis/inosine 5'-phosphate degradation"
"2941","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","hypoxanthine + NAD+ + H2O  ->  xanthine + NADH + H+","adenosine nucleotides degradation II"
"2942","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","hypoxanthine + NAD+ + H2O  ->  xanthine + NADH + H+","adenosine nucleotides degradation I"
"2943","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthine + NAD+ + H2O  ->  urate + NADH + H+","adenosine nucleotides degradation II"
"2944","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthine + NAD+ + H2O  ->  urate + NADH + H+","adenosine nucleotides degradation I"
"2945","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthine + NAD+ + H2O  ->  urate + NADH + H+","guanosine nucleotides degradation II"
"2946","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthine + NAD+ + H2O  ->  urate + NADH + H+","guanosine nucleotides degradation I"
"2947","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthosine + H2O  ->  D-ribose + xanthine","adenosine nucleotides degradation I"
"2948","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthosine + H2O  ->  D-ribose + xanthine","guanosine nucleotides degradation I"
"2949","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","guanine + H2O  ->  ammonia + xanthine","guanosine nucleotides degradation II"
"2950","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","hypoxanthine + NAD+ + H2O  ->  xanthine + NADH + H+","adenosine nucleotides degradation II"
"2951","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","hypoxanthine + NAD+ + H2O  ->  xanthine + NADH + H+","adenosine nucleotides degradation I"
"2952","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthine + NAD+ + H2O  ->  urate + NADH + H+","Organic Nitrogen Assimilation"
"2953","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthine + NAD+ + H2O  ->  urate + NADH + H+","adenosine nucleotides degradation I"
"2954","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthine + NAD+ + H2O  ->  urate + NADH + H+","guanosine nucleotides degradation I"
"2955","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthine + NAD+ + H2O  ->  urate + NADH + H+","guanosine nucleotides degradation II"
"2956","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthine + NAD+ + H2O  ->  urate + NADH + H+","adenosine nucleotides degradation II"
"2957","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthosine + H2O  ->  D-ribose + xanthine","adenosine nucleotides degradation I"
"2958","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthosine + H2O  ->  D-ribose + xanthine","guanosine nucleotides degradation I"
"2959","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","hypoxanthine + NAD+ + H2O  ->  xanthine + NADH + H+","Organic Nitrogen Assimilation"
"2960","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","hypoxanthine + NAD+ + H2O  ->  xanthine + NADH + H+","adenosine nucleotides degradation I"
"2961","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","hypoxanthine + NAD+ + H2O  ->  xanthine + NADH + H+","adenosine nucleotides degradation II"
"2962","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","guanine + H2O  ->  ammonia + xanthine","Organic Nitrogen Assimilation"
"2963","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","guanine + H2O  ->  ammonia + xanthine","guanosine nucleotides degradation II"
"2964","3-sulfinoalanine","[M-H]-","H6 S1 O4 C3 N1 ","150.9964","150.9944817","0.00191829999999982","3-sulfinoalanine + 2-oxoglutarate  ->  L-glutamate + 3-sulfinyl-pyruvate","L-cysteine degradation I"
"2965","3-sulfinoalanine","[M-H]-","H6 S1 O4 C3 N1 ","150.9964","150.9944817","0.00191829999999982","L-cysteine + oxygen  ->  3-sulfinoalanine + H+","L-cysteine degradation I"
"2966","methylsalicylate","[M-H]-","H8 O3 C8 ","150.9964","151.0400721","0.0436721000000091","salicylate + S-adenosyl-L-methionine  ->  methylsalicylate + S-adenosyl-L-homocysteine","volatile benzenoid biosynthesis I (ester formation)"
"2967","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthine + NAD+ + H2O  <-->  urate + NADH + H+","adenosine nucleotides degradation II"
"2968","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthine + NAD+ + H2O  <-->  urate + NADH + H+","nucleobase ascorbate transport I"
"2969","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthine + NAD+ + H2O  <-->  urate + NADH + H+","adenosine nucleotides degradation I"
"2970","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthine + NAD+ + H2O  <-->  urate + NADH + H+","guanosine nucleotides degradation II"
"2971","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthine + NAD+ + H2O  <-->  urate + NADH + H+","guanosine nucleotides degradation I"
"2972","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthine[extracellular space] + H+[extracellular space]  ->  xanthine[cytosol] + H+[cytosol]","nucleobase ascorbate transport I"
"2973","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","guanine + H2O  ->  ammonia + xanthine","guanosine nucleotides degradation II"
"2974","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthosine + H2O  ->  D-ribose + xanthine","adenosine nucleotides degradation I"
"2975","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthosine + H2O  ->  D-ribose + xanthine","guanosine nucleotides degradation I"
"2976","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","hypoxanthine + NAD+ + H2O  ->  xanthine + NADH + H+","adenosine nucleotides degradation II"
"2977","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","hypoxanthine + NAD+ + H2O  ->  xanthine + NADH + H+","adenosine nucleotides degradation I"
"2978","methylsalicylate","[M-H]-","H8 O3 C8 ","150.9964","151.0400721","0.0436721000000091","salicylate + S-adenosyl-L-methionine  ->  methylsalicylate + S-adenosyl-L-homocysteine","volatile benzenoid biosynthesis I (ester formation)"
"2979","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthine + NAD+ + H2O  ->  urate + NADH + H+","adenosine nucleotides degradation II"
"2980","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthine + NAD+ + H2O  ->  urate + NADH + H+","guanosine nucleotides degradation II"
"2981","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthine + NAD+ + H2O  ->  urate + NADH + H+","guanosine nucleotides degradation I"
"2982","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthine + NAD+ + H2O  ->  urate + NADH + H+","adenosine nucleotides degradation I"
"2983","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthosine + H2O  ->  D-ribose + xanthine","guanosine nucleotides degradation I"
"2984","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthosine + H2O  ->  D-ribose + xanthine","adenosine nucleotides degradation I"
"2985","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","guanine + H2O  ->  ammonia + xanthine","guanosine nucleotides degradation II"
"2986","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","hypoxanthine + NAD+ + H2O  ->  xanthine + NADH + H+","adenosine nucleotides degradation II"
"2987","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","hypoxanthine + NAD+ + H2O  ->  xanthine + NADH + H+","adenosine nucleotides degradation I"
"2988","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthine + NAD+ + H2O  ->  urate + NADH + H+","guanosine nucleotides degradation I"
"2989","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthine + NAD+ + H2O  ->  urate + NADH + H+","adenosine nucleotides degradation I"
"2990","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthine + NAD+ + H2O  ->  urate + NADH + H+","guanosine nucleotides degradation II"
"2991","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthine + NAD+ + H2O  ->  urate + NADH + H+","adenosine nucleotides degradation II"
"2992","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthosine + H2O  ->  D-ribose + xanthine","guanosine nucleotides degradation I"
"2993","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthosine + H2O  ->  D-ribose + xanthine","adenosine nucleotides degradation I"
"2994","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","hypoxanthine + NAD+ + H2O  ->  xanthine + NADH + H+","adenosine nucleotides degradation I"
"2995","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","hypoxanthine + NAD+ + H2O  ->  xanthine + NADH + H+","adenosine nucleotides degradation II"
"2996","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","guanine + H2O  ->  ammonia + xanthine","guanosine nucleotides degradation II"
"2997","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthine + NAD+ + H2O  ->  urate + NADH + H+","guanosine nucleotides degradation I"
"2998","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthine + NAD+ + H2O  ->  urate + NADH + H+","guanosine nucleotides degradation II"
"2999","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthine + NAD+ + H2O  ->  urate + NADH + H+","adenosine nucleotides degradation I"
"3000","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthine + NAD+ + H2O  ->  urate + NADH + H+","adenosine nucleotides degradation II"
"3001","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","guanine + H2O  ->  ammonia + xanthine","guanosine nucleotides degradation II"
"3002","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthosine + H2O  ->  D-ribose + xanthine","guanosine nucleotides degradation I"
"3003","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthosine + H2O  ->  D-ribose + xanthine","adenosine nucleotides degradation I"
"3004","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","hypoxanthine + NAD+ + H2O  ->  xanthine + NADH + H+","adenosine nucleotides degradation I"
"3005","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","hypoxanthine + NAD+ + H2O  ->  xanthine + NADH + H+","adenosine nucleotides degradation II"
"3006","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthine + S-adenosyl-L-methionine  ->  3-methylxanthine + S-adenosyl-L-homocysteine + H+","theobromine biosynthesis II (via xanthine)"
"3007","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","NAD+ + xanthine + H2O  <-->  urate + NADH + H+","Organic Nitrogen Assimilation"
"3008","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","NAD+ + xanthine + H2O  <-->  urate + NADH + H+","adenosine nucleotides degradation II"
"3009","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","NAD+ + xanthine + H2O  <-->  urate + NADH + H+","nucleobase ascorbate transport I"
"3010","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","NAD+ + xanthine + H2O  <-->  urate + NADH + H+","guanosine nucleotides degradation I"
"3011","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","NAD+ + xanthine + H2O  <-->  urate + NADH + H+","guanosine nucleotides degradation II"
"3012","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","NAD+ + xanthine + H2O  <-->  urate + NADH + H+","adenosine nucleotides degradation I"
"3013","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","NAD+ + xanthine + H2O  <-->  urate + NADH + H+","urate biosynthesis/inosine 5'-phosphate degradation"
"3014","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthine[extracellular space] + H+[extracellular space]  ->  xanthine[cytosol] + H+[cytosol]","nucleobase ascorbate transport I"
"3015","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","3-methylxanthine + a demethylated methyl acceptor + H+  ->  xanthine + a methylated methyl acceptor","caffeine degradation I (main, plants)"
"3016","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthosine + phosphate  ->  alpha-D-ribose-1-phosphate + xanthine","urate biosynthesis/inosine 5'-phosphate degradation"
"3017","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthosine + H2O  ->  D-ribose + xanthine","guanosine nucleotides degradation I"
"3018","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthosine + H2O  ->  D-ribose + xanthine","adenosine nucleotides degradation I"
"3019","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","guanine + H2O  ->  ammonia + xanthine","Organic Nitrogen Assimilation"
"3020","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","guanine + H2O  ->  ammonia + xanthine","guanosine nucleotides degradation II"
"3021","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","hypoxanthine + NAD+ + H2O  ->  xanthine + NADH + H+","Organic Nitrogen Assimilation"
"3022","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","hypoxanthine + NAD+ + H2O  ->  xanthine + NADH + H+","adenosine nucleotides degradation II"
"3023","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","hypoxanthine + NAD+ + H2O  ->  xanthine + NADH + H+","adenosine nucleotides degradation I"
"3024","3-sulfinoalanine","[M-H]-","H6 S1 O4 C3 N1 ","150.9964","150.9944817","0.00191829999999982","3-sulfinoalanine + 2-oxoglutarate  ->  L-glutamate + 3-sulfinyl-pyruvate","L-cysteine degradation I"
"3025","3-sulfinoalanine","[M-H]-","H6 S1 O4 C3 N1 ","150.9964","150.9944817","0.00191829999999982","L-cysteine + oxygen  ->  3-sulfinoalanine + H+","L-cysteine degradation I"
"3026","methylsalicylate","[M-H]-","H8 O3 C8 ","150.9964","151.0400721","0.0436721000000091","salicylate + S-adenosyl-L-methionine  ->  methylsalicylate + S-adenosyl-L-homocysteine","volatile benzenoid biosynthesis I (ester formation)"
"3027","vanillin","[M-H]-","H8 C8 O3 ","150.9964","151.0400721","0.0436721000000091","vanillin + an aminated amine donor  ->  vanillylamine + a deaminated amine donor","capsaicin biosynthesis"
"3028","vanillin","[M-H]-","H8 C8 O3 ","150.9964","151.0400721","0.0436721000000091","protocatechualdehyde + S-adenosyl-L-methionine  ->  vanillin + S-adenosyl-L-homocysteine + H+","vanilla biosynthesis"
"3029","vanillin","[M-H]-","H8 C8 O3 ","150.9964","151.0400721","0.0436721000000091","4-hydroxy-3-methoxyphenyl-beta-hydroxypropionyl-CoA  ->  acetyl-CoA + vanillin","capsaicin biosynthesis"
"3030","methylsalicylate","[M-H]-","H8 O3 C8 ","150.9964","151.0400721","0.0436721000000091","salicylate + S-adenosyl-L-methionine  ->  methylsalicylate + S-adenosyl-L-homocysteine","volatile benzenoid biosynthesis I (ester formation)"
"3031","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthine + NAD+ + H2O  ->  urate + NADH + H+","adenosine nucleotides degradation II"
"3032","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthine + NAD+ + H2O  ->  urate + NADH + H+","guanosine nucleotides degradation I"
"3033","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthine + NAD+ + H2O  ->  urate + NADH + H+","guanosine nucleotides degradation II"
"3034","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthine + NAD+ + H2O  ->  urate + NADH + H+","adenosine nucleotides degradation I"
"3035","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","guanine + H2O  ->  ammonia + xanthine","guanosine nucleotides degradation II"
"3036","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthosine + H2O  ->  D-ribose + xanthine","guanosine nucleotides degradation I"
"3037","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","xanthosine + H2O  ->  D-ribose + xanthine","adenosine nucleotides degradation I"
"3038","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","hypoxanthine + NAD+ + H2O  ->  xanthine + NADH + H+","adenosine nucleotides degradation II"
"3039","xanthine","[M-H]-","H4 O2 C5 N4 ","150.9964","151.0261534","0.0297534000000041","hypoxanthine + NAD+ + H2O  ->  xanthine + NADH + H+","adenosine nucleotides degradation I"
